title, gender, creator, genre, firstAppearance, species, birthDate, birthYear, deathDate, deathYear, deathCause, ethnicity, religion, nationality, country, region
Bloodaxe (comics), NA, Tom DeFalco and Pat Olliffe, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloodfang, NA, John Wagner and Jim Baikie, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloodhawk, NA, John Francis Moore (writer) and Ron Lim, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloodscream, NA, John Buscema and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloodshed (comics), NA, Kurt Busiek, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloodshot (comics), NA, Kevin VanHook, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloodsport (comics), NA, Karl Kesel, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloodstrike (Marvel Comics), NA, Mark Bagley and Fabian Nicieza, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloodwynd, NA, Dan Jurgens, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bloody Mary (DC Comics), NA, Barbara Kesel and Karl Kesel, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blossom Jackson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blu (Monica's Gang), NA, NA, NA, July 18 1959 (comic strip), NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Blade, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Bolt, NA, Joe Simon, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Devil, NA, Paris Cullins and Gary Cohn (comics) and Dan Mishkin, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Diamond (comics), NA, Ben_Thompson_(comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Eagle (comics), NA, John Buscema and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Jay (comics), NA, Mike Friedrich and Dick Dillin, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Marvel (Marvel Comics), NA, Kevin Grevioux, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Shield (comics), NA, Tom DeFalco and Frank Springer, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Streak (comics), NA, John Buscema and Tom DeFalco and Jimmy Palmiotti and William Tucci and Justin Gray and Roy Thomas and Brent Anderson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Talon, NA, Gene Colan and Gerry Conway, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Blue Tracer, NA, Fred Guardineer, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bluebird (DC Comics), NA, Scott Snyder and Greg Capullo, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bluebird (Marvel Comics), NA, Steve Ditko and Pat Olliffe and Stan Lee and Kurt Busiek, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bluey and Curley, NA, Alexander George Gurney, NA, 1939, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bluntman and Chronic, NA, Kevin Smith and Mike Allred, NA, Chasing Amy, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bluto, NA, E. C. Segar, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bo (Lost Girl), NA, NA, NA, It's a Fae Fae Fae Fae World, Succubus, NA, NA, NA, NA, NA, NA, NA, NA
Bo Brady, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bo Brady and Hope Williams, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bo Buchanan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bo Duke, NA, NA, NA, One Armed Bandits First episode ofThe Dukes of Hazzard, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob, Agent of Hydra, NA, Fabian Nicieza, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Cratchit, NA, Charles Dickens, NA, A Christmas Carol 1843, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Ferris (Likely Lads), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Hope (Emmerdale), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Hughes, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Hunter and Lee McDermott, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Kelso, NA, Bill Lawrence (TV producer), NA, My First Day, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Lee Swagger, NA, Stephen Hunter, NA, Point of Impact, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Russell (The West Wing), NA, Carol Flint and Debora Cahn, NA, Jefferson Lives, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob Stookey, NA, Robert Kirkman and Charlie Adlard and Cliff Rathburn, NA, Television: and Comic: and Issue #29 and 30 Days Without an Accident (episode 4.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bob and Doug McKenzie, NA, Rick Moranis and Dave Thomas (actor), NA, SCTV(September 19 1980), NA, NA, NA, NA, NA, NA, NA, NA, NA
Boba Fett, NA, George Lucas, NA, Star Wars Holiday Special (1978), NA, NA, NA, NA, NA, NA, NA, NA, NA
Boban and Molly, NA, Toms (cartoonist), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobbi Harlow, Female, Berkeley Breathed, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobbie Jo Bradley, Female, Paul Henning, NA, Spur Line to Shady Rest, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobbie Spencer, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Baccalieri, NA, David Chase, NA, Do Not Resuscitate (episode 2.02), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Beale (EastEnders), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Ewing, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Grant (Brookside), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Hill (King of the Hill), NA, Mike Judge, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Munson, NA, Kurt Sutter, NA, Pilot (episode 1.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Newmark, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Simone, NA, NA, NA, Simone Says, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Simpson (Home and Away), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobby Singer, NA, NA, NA, Devil's Trap, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bobo (Swedish comics), NA, Lars Mortimer, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bodie Broadus, NA, David Simon, NA, The Target (episode 1.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
Body Doubles, NA, Dan Abnett and Jackson Guice and Andy Lanning, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boeotus, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boilerplate (robot), NA, Paul_Guinan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bolin (The Legend of Korra), NA, Bryan Konietzko and Michael Dante DiMartino, NA, A Leaf in the Wind, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bolivar Trask, NA, Jack Kirby and Stan Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bolt (DC Comics), NA, Paris Cullins and Gary Cohn (comics) and Ernie Colón and Dan Mishkin, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bolt (character), NA, Chris Williams (director) and Byron Howard, NA, Bolt, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bomb Queen, NA, Jimmie Robinson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bombhead, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bombshell (DC Comics), NA, Geoff Johns and Tony Daniel, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bombshell (Marvel Comics), NA, Mark Gruenwald, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bonebreaker, NA, Marc Silvestri and Chris Claremont, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bony (character), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boo-Boo Bear, NA, William Hanna and Joseph Barbera, NA, Yogi Bear's Big Break (1958), Bear, NA, NA, NA, NA, NA, NA, NA, NA
Boodikka, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boogie, el aceitoso, NA, Roberto Fontanarrosa, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boomerang (comics), NA, Jack Kirby and Stan Lee, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boomhauer, NA, Mike Judge, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boone Carlyle, NA, NA, NA, Pilot: Part 1, NA, NA, NA, NA, NA, NA, NA, NA, NA
Booster Gold, NA, Dan Jurgens, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bootleg (comics), NA, Todd Nauck, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boq, NA, L. Frank Baum, NA, The Wonderful Wizard of Oz (1900), NA, NA, NA, NA, NA, NA, NA, NA, NA
Borat Sagdiyev, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boreads, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Borias, NA, Robert Tapert and John_Schulian, NA, The Debt although mentioned by name in Orphan of War, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boris Badenov, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bork (comics), NA, Bob Haney and Neal Adams, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Borus, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bosko, NA, Harman and Ising, NA, Bosko the Talk-Ink Kid (Looney Tunes April 19 1929), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bossy Bear, NA, David Horvath, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bouncer (Fox Feature Syndicate), NA, Robert Kanigher and Louis Ferstadt, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bouncer (Neighbours), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bouncing Boy, NA, Jerry Siegel and Jim Mooney, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bouzyges, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bova (comics), NA, Rich Buckler and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bow (Masters of the Universe), NA, Mattel, NA, The Secret of the Sword, NA, NA, NA, NA, NA, NA, NA, NA, NA
Box (comics), NA, John Byrne (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boxey, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boy Blue (Fables), NA, Bill Willingham, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boyce (Green Wing), NA, NA, NA, Caroline's First Day, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boycie, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boyd Hoyland, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bozo the Iron Man, NA, George Brenner, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Boösaule, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Br'er Fox and Br'er Bear, NA, Enid Blyton and Joel Chandler Harris and Robert Roosevelt and Alcée Fortier, NA, 19th century, Brown bear and Red fox, NA, NA, NA, NA, NA, NA, NA, NA
Br'er Rabbit, NA, Joel Chandler Harris and Robert Roosevelt and Alcée Fortier, NA, 19th century, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brad Bellick, NA, NA, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brad Carlton, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brad Follmer, NA, NA, NA, Nothing ImportantHappened Today, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brad Snyder (As the World Turns), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brad Vernon, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brad Whitaker, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brad Willis (Neighbours), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bradamante, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bradford Meade, NA, Silvio Horta, NA, Pilot and (episode 1.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bradley Branning, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bradley Foster, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brady Black, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brain (comics), NA, Bruno Premiani and Arnold Drake, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brain Drain (comics), NA, Roy Thomas and Frank Robbins, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brain Storm (comics), NA, Gardner Fox and Mike Sekowsky, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brainchild (comics), NA, Neal Adams and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brainiac (comics), NA, Otto Binder and Al Plastino, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brainiac 4, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brainiac 5, NA, Jerry Siegel and Brainiac (comics) and Jim Mooney, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brains (Thunderbirds), NA, Sylvia Anderson and Gerry Anderson, NA, Trapped in the Sky and (30 September 1965), NA, NA, NA, NA, NA, NA, NA, NA, NA
Brainwave (comics), NA, Gardner Fox and Jerry Ordway and Roy Thomas and Mike_Machlan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brak (character), NA, William Hanna and Alex Toth and Joseph Barbera, NA, The Lure (Space Ghost segment), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bran Mak Morn, NA, Robert E. Howard, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bran Stark, NA, George R. R. Martin, NA, Novel: and Television: and A Game of Thrones (1996) and Winter Is Coming (2011), NA, NA, NA, NA, NA, NA, NA, NA, NA
Brandon Walker, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brayden Holt, NA, NA, NA, “The Girl Who Waited”, NA, NA, NA, NA, NA, NA, NA, NA, NA
Breach (comics), NA, Marcos Martín and Bob Harras, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Breathless Mahoney, NA, Chester Gould, NA, May 11 1945, NA, NA, NA, NA, NA, NA, NA, NA, NA
Breckinridge Elkins, NA, Robert E. Howard, NA, Action Stories March–April 1934, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bree Hamilton, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bree Timmins, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bree Van de Kamp, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Breeze Barton, NA, Jack Binder (artist), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brenda Barrett, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brenda Chenowith, NA, Alan Ball (screenwriter), NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brenda Leigh Johnson, NA, James Duff (writer), NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brenda Walker (Emmerdale), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brendan Brady, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brent Jackson, NA, Sean Chen (artist) and Frank Tieri (writer), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brett Craig, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brett Stark, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brian Banner, NA, Bill Mantlo and Sal Buscema, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brian Griffin, Male, Seth MacFarlane, NA, Death Has a Shadow, Dog, NA, NA, NA, NA, NA, NA, NA, NA
Brian Kinney, NA, Ron Cowen and Daniel Lipman, NA, (episode 1.01) and Premiere, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brian Wheatley, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Briareos Hecatonchires, NA, Masamune Shirow, NA, 15 February 1985, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brick (comics), NA, Phil Hester (comics) and Judd Winick, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bride of Frankenstein (character), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brides of Dracula, NA, Bram Stoker, NA, Dracula, Vampire and Undead, NA, NA, NA, NA, NA, NA, NA, NA
Bridget Forrester, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bridget Jones, NA, Helen Fielding, NA, Bridget Jones's Diary, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bridget Parker, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bridget Vreeland, NA, Ann Brashares, NA, Book Series: and Movie Series: and The Sisterhood of the Traveling Pants (film) and The Sisterhood of the Traveling Pants (novel), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bridget Westfall (Wentworth), NA, NA, NA, The Governor’s Pleausre, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bridgette Crosby, NA, Duncan Rouleau and Jeph Loeb, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brienne of Tarth, NA, George R. R. Martin, NA, Novel: and Television: and A Clash of Kings (1998) and What Is Dead May Never Die (2012), NA, NA, NA, NA, NA, NA, NA, NA, NA
Brimstone Love, NA, John Francis Moore (writer) and Ron Lim, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brisco County, Jr. (character), NA, Carlton Cuse, NA, Pilot, NA, NA, NA, NA, NA, NA, NA, NA, NA
Briseus, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brit (comics), NA, Tony Moore (artist) and Robert Kirkman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Britai Kridanik, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Britt Westbourne, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brittany Hodges, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brittany Pierce, NA, Ryan Murphy (writer) and Brad Falchuk and Ian Brennan (writer), NA, Showmance, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brodie's Law, NA, David_Bircham and Daley_Osiyemi, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brodie Hanson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brodie family, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brody Davis, NA, Jason Katims, NA, Ask Not, Human, NA, NA, NA, NA, NA, NA, NA, NA
Brody Lovett, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brody Nelson, NA, NA, NA, Kidnapping 2.0, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bronn (character), NA, George R. R. Martin, NA, Novel: and Television: and A Game of Thrones (1996) and Cripples Bastards and Broken Things (2011), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bronwyn Davies, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bronze Man, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bronze Tiger, NA, "Dennis ONeil" and Jim Berry (cartoonist), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brooke Davis, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brooke English, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brooke Freeman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brooke Logan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brother Blood, NA, George Pérez and Marv Wolfman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brother Mouzone, NA, David Simon, NA, Stray Rounds (episode 2.09), NA, NA, NA, NA, NA, NA, NA, NA, NA
Brother Power the Geek, NA, Joe Simon, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brother Tode, NA, Jack Kirby, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brother Voodoo, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brothers Grimm (comics), NA, "Dennis ONeil" and Marv Wolfman and Luke McDonnell and Carmine Infantino and Steve_Mitchell_(comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Broxi Bear, NA, Rangers F.C., NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bruce Warner (Shortland Street), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bruno Mannheim, NA, Jack Kirby, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bruno Tattaglia, NA, Mario Puzo, NA, The Godfather, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bruno and Luisa di Marco, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brutale, NA, Chuck Dixon and Scott McDaniel, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brute (Reed Richards), NA, Gil Kane and Roy Thomas, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bryce Larkin, NA, NA, NA, Chuck Versus the Intersect, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brynocki, NA, Doug Moench and Paul Gulacy, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Brân the Blessed, NA, NA, NA, NA, Giant (mythology), NA, NA, NA, NA, NA, NA, NA, NA
Brüno Gehard, NA, Sacha Baron Cohen, NA, Da Ali G Show (Law), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bubbles (The Wire), NA, David Simon, NA, The Target (episode 1.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
Bubbles Yablonsky, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bubsy Bobcat, NA, Michael Berlyn, NA, Bubsy in Claws Encounters of the Furred Kind (1993), NA, NA, NA, NA, NA, NA, NA, NA, NA
Buck Frobisher, NA, Paul Gross, NA, Manhunt, NA, NA, NA, NA, NA, NA, NA, NA, NA
Buck Rogers, NA, Philip Francis Nowlan, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Buckaroo Banzai (character), NA, Earl Mac Rauch, NA, The Adventures of Buckaroo Banzai Across the 8th Dimension, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bucky, NA, Jack Kirby and Joe Simon and Ed Brubaker and Steve Epting, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bucky O'Hare, NA, Larry Hama and Michael Golden (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bucolion, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bud Roberts, NA, NA, NA, A New Life(09/23/1995), NA, NA, NA, NA, NA, NA, NA, NA, NA
Buddy (Looney Tunes), NA, Earl Duvall, NA, "Buddys Beer Garden (early version) (Looney Tunes November 11 1933)" and "Buddys Day Out (official) (Looney Tunes September 9 1933)", NA, NA, NA, NA, NA, NA, NA, NA, NA
Buddy Bradley, NA, Peter Bagge, NA, Comical Funnies (1980), NA, NA, NA, NA, NA, NA, NA, NA, NA
Buddy Goode, NA, NA, NA, 2007, NA, NA, NA, NA, NA, NA, NA, NA, NA
Budugu, NA, Mullapudi Venkata Ramana, NA, November 1956, NA, NA, NA, NA, NA, NA, NA, NA, NA
Buffalo Bill (character), NA, Thomas Harris, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bug-Eyed Bandit, NA, Gardner Fox and J. M. DeMatteis and Gil Kane and Adam Hughes and Keith Giffen, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bug (comics), NA, Bill Mantlo and Michael Golden (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bug Bite, NA, NA, NA, The GoBots That Time Forgot episode of Challenge of the GoBots, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bugs Bunny, NA, Tex Avery and Ben Hardaway and Cal Dalton, NA, "" and "Porkys Hare Hunt" and (early version) and April 30 1938 and A Wild Hare and (official version) and July 27 1940, Rabbit and Hare, NA, NA, NA, NA, NA, NA, NA, NA
Bulldozer (comics), NA, Len Wein and Sal Buscema, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bullet (comics), NA, John Romita Jr. and Ann Nocenti, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bulleteer, NA, Grant Morrison and Yanick Paquette, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bulletman and Bulletgirl, NA, Bill Parker (comics), NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bulletproof (comics), NA, Ryan Ottley and Robert Kirkman and Cory Walker, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bullseye (comics), NA, John Romita Sr. and Marv Wolfman, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bullwinkle J. Moose, Male, Jay Ward and Alex Anderson (cartoonist), NA, NA, Western moose, NA, NA, NA, NA, NA, NA, NA, NA
Bulma, NA, Akira Toriyama, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bulwark (comics), NA, Todd Dezago and Scott Lobdell and Tom Grummett, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bumblebee (comics), NA, Bob Rozakis, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bunduki  Bunduki  1, NA, J. T. Edson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bunduki  Dawn Drummond-Clayton  1, NA, J. T. Edson, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
Bungle (Rainbow), NA, NA, NA, NA, Bear, NA, NA, NA, NA, NA, NA, NA, NA
Bunk Moreland, NA, David Simon, NA, The Target (episode 1.01), NA, NA, NA, NA, NA, NA, NA, NA, NA
